,0,1
258,72.1816,8.36187
259,72.4803,8.425
260,72.7916,8.48156
261,73.0969,8.52719
262,73.3653,8.55969
263,73.6825,8.58906
264,73.9803,8.60719
265,74.2444,8.61562
266,74.5266,8.61719
267,74.7719,8.6175
268,75.0644,8.625
269,75.2922,8.63281
270,75.5566,8.64094
271,75.8244,8.64937
272,76.0597,8.66156
273,76.3391,8.68469
274,76.5744,8.71344
275,76.825,8.75406
276,77.0737,8.80375
277,77.3613,8.87031
278,77.6137,8.93625
279,77.8862,9.015
280,78.1662,9.105
281,78.4316,9.19781
282,78.7066,9.3025
283,78.9812,9.41625
284,79.2791,9.54969
285,79.5216,9.66625
286,79.7941,9.80625
287,80.1003,9.97469
288,80.3847,10.1428
289,80.6791,10.3284
290,80.9281,10.4956
291,81.2053,10.6928
292,81.4987,10.9156
293,81.7516,11.1203
294,82.015,11.3478
295,82.2259,11.5409
296,82.4547,11.7616
297,82.7056,12.0097
298,82.9231,12.2347
299,83.1366,12.4653
300,83.3122,12.6628
301,83.4984,12.88
302,83.7062,13.1184
303,83.8922,13.3187
304,84.0906,13.5253
305,84.2831,13.7228
306,84.4703,13.91
307,84.6512,14.08
308,84.8641,14.2653
309,85.0803,14.4387
310,85.3053,14.6072
311,85.5316,14.7659
312,85.7903,14.9378
313,86.0212,15.0816
314,86.2819,15.2344
315,86.5441,15.3784
316,86.8097,15.5144
317,87.0678,15.6381
318,87.3653,15.7706
319,87.6603,15.8922
320,87.9759,16.0109
321,88.2588,16.1134
322,88.5387,16.2178
323,88.8384,16.3281
324,89.145,16.4372
325,89.4337,16.5362
326,89.7097,16.6281
327,90.0122,16.7247
328,90.2956,16.8116
329,90.5856,16.8969
330,90.8603,16.9747
331,91.1106,17.0403
332,91.3578,17.0969
333,91.6156,17.1447
334,91.8825,17.1847
335,92.1397,17.2153
336,92.4166,17.24
337,92.6631,17.2553
338,92.9216,17.2644
339,93.175,17.2669
340,93.4559,17.2625
341,93.73,17.2531
342,94.0037,17.2487
343,94.2987,17.2534
344,94.55,17.2597
345,94.8459,17.2681
346,95.1319,17.2775
347,95.4597,17.2956
348,95.7559,17.3206
349,96.0816,17.3612
350,96.3709,17.4084
351,96.6819,17.4688
352,97.0259,17.5369
353,97.3391,17.5991
354,97.6787,17.6709
355,98.0081,17.7453
356,98.3169,17.8172
357,98.62,17.8819
358,98.9981,17.9525
359,99.2825,17.9959
360,99.6081,18.0344
361,99.9169,18.0588
362,100.213,18.0728
363,100.512,18.0784
364,100.815,18.0753
365,101.111,18.0625
366,101.38,18.0441
367,101.672,18.0153
368,101.937,17.9809
369,102.202,17.9387
370,102.438,17.8947
371,102.691,17.8406
372,102.963,17.7747
373,103.244,17.6975
374,103.473,17.6278
375,103.732,17.5419
376,103.98,17.4525
377,104.217,17.36
378,104.513,17.2347
379,104.745,17.1291
380,105.007,17.0016
381,105.293,16.8512
382,105.545,16.7103
383,105.811,16.5516
384,106.084,16.3772
385,106.35,16.1972
386,106.606,16.0131
387,106.902,15.7869
388,107.164,15.5722
389,107.387,15.3803
390,107.646,15.1441
391,107.914,14.8912
392,108.147,14.6731
393,108.396,14.4406
394,108.647,14.2003
395,108.882,13.9712
396,109.133,13.7306
397,109.352,13.5297
398,109.591,13.3181
399,109.838,13.1053
400,110.079,12.9028
401,110.304,12.7206
402,110.538,12.5431
403,110.771,12.3809
404,110.976,12.2484
405,111.234,12.0919
406,111.451,11.9691
407,111.657,11.8591
408,111.909,11.7334
409,112.112,11.6391
410,112.338,11.5409
411,112.551,11.4513
412,112.788,11.3447
413,113.009,11.2409
414,113.219,11.1428
415,113.446,11.0378
416,113.699,10.925
417,113.925,10.8316
418,114.19,10.7269
419,114.447,10.6306
420,114.688,10.5434
421,114.978,10.4469
422,115.257,10.3663
423,115.551,10.2928
424,115.818,10.2344
425,116.119,10.1772
426,116.42,10.1281
427,116.754,10.0834
428,117.091,10.0487
429,117.38,10.0278
430,117.713,10.0119
431,118.017,10.0022
432,118.367,9.98469
433,118.699,9.95937
434,118.992,9.92937
435,119.341,9.88344
436,119.687,9.82594
437,119.911,9.78156
438,120.228,9.71062
439,120.501,9.64156
440,120.78,9.56437
441,121.034,9.48562
442,121.31,9.39
443,121.575,9.28875
444,121.802,9.19438
445,122.048,9.08406
446,122.278,8.97844
447,122.503,8.88
448,122.786,8.76906
449,123.006,8.68906
450,123.257,8.60031
451,123.546,8.50344
452,123.8,8.42625
453,124.071,8.34844
454,124.36,8.27
455,124.645,8.1975
456,124.933,8.13094
457,125.209,8.07719
458,125.565,8.02219
459,125.849,7.98781
460,126.178,7.95687
461,126.485,7.93719
462,126.79,7.92625
463,127.15,7.92375
464,127.438,7.93031
465,127.763,7.94625
466,128.102,7.97031
467,128.395,7.99656
