,0,1
258,65.6825,7.64031
259,66.06,7.6625
260,66.3653,7.67594
261,66.6834,7.68687
262,67.0219,7.69531
263,67.365,7.70219
264,67.7066,7.70656
265,68.0694,7.7075
266,68.3619,7.70594
267,68.7275,7.70312
268,69.0187,7.70594
269,69.3216,7.71687
270,69.6372,7.73656
271,69.9372,7.76219
272,70.2541,7.79187
273,70.5238,7.81562
274,70.8034,7.84187
275,71.0975,7.87125
276,71.3712,7.90062
277,71.6334,7.9275
278,71.8853,7.95219
279,72.1966,7.98344
280,72.445,8.00812
281,72.7228,8.03656
282,72.9891,8.06094
283,73.2891,8.08344
284,73.5522,8.10125
285,73.8531,8.12
286,74.1719,8.13781
287,74.435,8.15594
288,74.7591,8.18594
289,75.0659,8.22375
290,75.3775,8.26875
291,75.6922,8.32031
292,75.9856,8.37594
293,76.28,8.44219
294,76.5987,8.52469
295,76.9153,8.61656
296,77.2141,8.71187
297,77.4825,8.80656
298,77.8044,8.93094
299,78.0544,9.03594
300,78.3213,9.15687
301,78.58,9.28281
302,78.8503,9.42281
303,79.0747,9.5475
304,79.3219,9.69344
305,79.5591,9.8425
306,79.7878,9.995
307,79.9997,10.1372
308,80.2325,10.2925
309,80.4628,10.4513
310,80.6587,10.5903
311,80.8884,10.7587
312,81.1278,10.9456
313,81.3412,11.125
314,81.5672,11.325
315,81.7941,11.5363
316,82.0025,11.7378
317,82.2113,11.9344
318,82.4778,12.1706
319,82.6931,12.3503
320,82.9425,12.5519
321,83.2003,12.7547
322,83.4447,12.9366
323,83.7131,13.1234
324,83.9825,13.3012
325,84.2431,13.4641
326,84.4909,13.6144
327,84.7391,13.7709
328,84.9803,13.9338
329,85.2153,14.1028
330,85.4087,14.2481
331,85.6228,14.4128
332,85.8419,14.5934
333,86.0334,14.7619
334,86.2237,14.9366
335,86.4156,15.1212
336,86.5816,15.2866
337,86.7809,15.4775
338,86.9587,15.6366
339,87.1634,15.8078
340,87.3731,15.9738
341,87.5825,16.1316
342,87.7884,16.2772
343,88.0166,16.4263
344,88.2728,16.5822
345,88.5425,16.7369
346,88.7712,16.8609
347,89.0428,17.0
348,89.3306,17.1391
349,89.6025,17.2616
350,89.9175,17.3931
351,90.1841,17.4972
352,90.4681,17.6031
353,90.82,17.7269
354,91.1444,17.8319
355,91.4341,17.9187
356,91.7597,18.0094
357,92.1184,18.1
358,92.4466,18.175
359,92.7941,18.2459
360,93.0866,18.2987
361,93.4434,18.3531
362,93.7412,18.3884
363,94.0756,18.4181
364,94.4006,18.4375
365,94.6756,18.4459
366,94.9922,18.4469
367,95.2666,18.4394
368,95.5544,18.4234
369,95.8331,18.4003
370,96.1034,18.3697
371,96.3497,18.3378
372,96.6209,18.2972
373,96.8688,18.2537
374,97.1162,18.205
375,97.3653,18.1497
376,97.5872,18.0938
377,97.8184,18.0297
378,98.0603,17.9562
379,98.315,17.8716
380,98.5725,17.7797
381,98.8009,17.7013
382,99.0306,17.6294
383,99.3075,17.5534
384,99.5834,17.4884
385,99.8691,17.4306
386,100.124,17.3869
387,100.414,17.3453
388,100.709,17.3109
389,101.052,17.28
390,101.313,17.2622
391,101.656,17.2391
392,101.956,17.2119
393,102.283,17.1728
394,102.607,17.1244
395,102.915,17.0688
396,103.263,16.9922
397,103.571,16.9134
398,103.882,16.8231
399,104.193,16.7237
400,104.469,16.6266
401,104.754,16.5178
402,105.036,16.4
403,105.316,16.2734
404,105.587,16.1412
405,105.821,16.0194
406,106.077,15.8756
407,106.316,15.7319
408,106.551,15.5816
409,106.772,15.4306
410,106.972,15.2903
411,107.207,15.1178
412,107.432,14.9447
413,107.622,14.7912
414,107.858,14.5925
415,108.059,14.4212
416,108.299,14.2094
417,108.49,14.0341
418,108.702,13.8337
419,108.947,13.5966
420,109.156,13.4016
421,109.413,13.1756
422,109.618,13.0059
423,109.869,12.8119
424,110.126,12.6287
425,110.412,12.4394
426,110.667,12.2822
427,110.935,12.1259
428,111.19,11.9875
429,111.45,11.8547
430,111.732,11.7172
431,111.988,11.6
432,112.259,11.4837
433,112.52,11.3794
434,112.77,11.2834
435,113.008,11.1872
436,113.294,11.0669
437,113.522,10.9706
438,113.842,10.8372
439,114.095,10.7284
440,114.343,10.615
441,114.597,10.4894
442,114.873,10.3444
443,115.127,10.2047
444,115.419,10.0397
445,115.667,9.90375
446,115.958,9.74656
447,116.225,9.60156
448,116.54,9.42906
449,116.8,9.28687
450,117.089,9.13562
451,117.399,8.98344
452,117.676,8.85406
453,117.943,8.7325
454,118.244,8.60219
455,118.494,8.50062
456,118.818,8.38375
457,119.041,8.30969
458,119.316,8.22469
459,119.627,8.13719
460,119.835,8.08406
461,120.116,8.01906
462,120.375,7.96625
463,120.627,7.92062
464,120.872,7.88219
465,121.105,7.85
466,121.363,7.81625
467,121.629,7.78656
468,121.872,7.76312
469,122.122,7.74312
470,122.408,7.72531
471,122.665,7.70844
472,122.957,7.68
473,123.234,7.65
474,123.541,7.61594
475,123.794,7.58687
476,124.114,7.55344
477,124.416,7.52688
478,124.734,7.50156
479,125.077,7.47656
480,125.347,7.45875
481,125.667,7.44219
482,126.026,7.43469
483,126.354,7.44094
484,126.678,7.4575
485,126.996,7.48219
486,127.281,7.50969
487,127.616,7.54781
488,127.927,7.59031
489,128.194,7.63312
490,128.533,7.69531
491,128.805,7.74594
492,129.065,7.78906
493,129.347,7.83312
494,129.627,7.8775
495,129.903,7.92094
496,130.19,7.96969
497,130.439,8.01844
498,130.71,8.07656
499,131.0,8.14281
500,131.27,8.20813
501,131.551,8.27469
502,131.824,8.3375
503,132.108,8.40375
504,132.386,8.46937
505,132.693,8.54281
506,133.019,8.62
507,133.307,8.68844
508,133.622,8.76312
509,133.937,8.83875
510,134.245,8.91313
511,134.54,8.98844
512,134.868,9.08094
513,135.135,9.16406
514,135.441,9.26406
515,135.73,9.36406
516,135.996,9.45344
517,136.288,9.54406
518,136.561,9.61969
519,136.859,9.69406
520,137.094,9.74813
521,137.38,9.80719
522,137.629,9.85219
523,137.883,9.89312
524,138.119,9.92688
525,138.372,9.95844
526,138.648,9.985
527,138.88,10.0016
528,139.133,10.0138
529,139.396,10.0206
530,139.655,10.0222
531,139.91,10.0175
532,140.199,10.0037
533,140.476,9.98281
534,140.742,9.95656
535,141.038,9.91969
536,141.302,9.88531
537,141.585,9.85469
538,141.888,9.83094
539,142.203,9.815
540,142.518,9.80344
541,142.864,9.79812
542,143.169,9.80344
543,143.519,9.8225
544,143.823,9.84812
545,144.165,9.88625
546,144.502,9.93375
547,144.814,9.98719
548,145.154,10.0544
549,145.443,10.1203
550,145.773,10.2056
551,146.076,10.2913
552,146.366,10.3697
553,146.693,10.4487
554,146.952,10.5034
555,147.242,10.5572
556,147.544,10.6059
557,147.808,10.6403
558,148.082,10.6691
559,148.364,10.6919
560,148.637,10.7072
561,148.886,10.7156
562,149.176,10.7181
563,149.445,10.7137
564,149.689,10.7047
565,149.96,10.6891
566,150.257,10.6697
567,150.516,10.6587
568,150.854,10.6475
569,151.106,10.6384
570,151.4,10.6262
571,151.737,10.6159
572,152.017,10.6137
573,152.344,10.6216
574,152.664,10.6381
575,152.986,10.6622
576,153.267,10.6875
577,153.617,10.7247
578,153.932,10.7644
579,154.2,10.8022
580,154.498,10.8494
581,154.779,10.8944
582,155.097,10.9462
583,155.397,10.9981
584,155.653,11.0447
585,155.941,11.1
586,156.21,11.1528
587,156.448,11.2009
588,156.695,11.2528
589,156.937,11.3053
590,157.227,11.3706
591,157.447,11.4241
592,157.725,11.5003
593,157.96,11.5719
594,158.218,11.6559
595,158.475,11.7444
596,158.722,11.8306
597,159.01,11.9234
598,159.287,12.01
599,159.54,12.0894
600,159.865,12.1912
601,160.132,12.2766
602,160.395,12.3659
603,160.727,12.4847
604,161.014,12.5903
605,161.319,12.7059
606,161.632,12.8284
607,161.891,12.9328
608,162.212,13.0653
609,162.458,13.1691
610,162.772,13.3044
611,163.049,13.4272
612,163.331,13.5547
613,163.555,13.6578
614,163.842,13.7841
615,164.128,13.8994
616,164.352,13.9806
617,164.62,14.0662
618,164.88,14.1388
619,165.135,14.2016
620,165.424,14.2644
621,165.67,14.3103
622,165.988,14.3606
623,166.22,14.3912
624,166.546,14.425
625,166.819,14.4453
626,167.091,14.4591
627,167.409,14.4662
628,167.686,14.4653
629,168.019,14.455
630,168.339,14.4359
631,168.636,14.4103
632,168.988,14.3694
633,169.283,14.3266
634,169.618,14.2681
635,170.038,14.1816
636,170.297,14.1253
637,170.627,14.0497
638,170.932,13.9734
639,171.232,13.8931
640,171.574,13.7937
641,171.878,13.7013
642,172.15,13.6237
643,172.464,13.5437
644,172.776,13.4716
645,173.033,13.415
646,173.309,13.3597
647,173.611,13.31
648,173.898,13.2741
649,174.132,13.2509
650,174.425,13.2291
651,174.677,13.2125
652,174.959,13.1903
653,175.239,13.1697
654,175.523,13.1516
655,175.766,13.1384
656,176.07,13.1197
657,176.335,13.0972
658,176.627,13.0687
659,176.935,13.0369
660,177.236,13.0047
661,177.524,12.9703
662,177.851,12.9272
663,178.16,12.8837
664,178.488,12.8341
665,178.796,12.7847
666,179.096,12.7381
667,179.433,12.6937
668,179.754,12.6619
669,180.024,12.6434
670,180.328,12.6341
671,180.657,12.6353
672,180.937,12.6453
673,181.236,12.6641
674,181.524,12.6906
675,181.768,12.72
676,182.054,12.7612
677,182.293,12.8009
678,182.548,12.8506
679,182.812,12.9097
680,183.062,12.9725
681,183.288,13.0359
682,183.511,13.1047
683,183.763,13.1891
684,184.016,13.2822
685,184.255,13.3769
686,184.516,13.4794
687,184.763,13.5769
688,185.034,13.6875
689,185.292,13.7972
690,185.546,13.9084
691,185.791,14.0116
692,186.078,14.1294
693,186.372,14.2494
694,186.664,14.3687
695,186.965,14.4916
696,187.264,14.6078
697,187.553,14.715
698,187.863,14.8269
699,188.211,14.9487
700,188.503,15.0487
701,188.811,15.1581
702,189.13,15.2797
703,189.451,15.4128
704,189.764,15.5522
705,190.047,15.6847
706,190.34,15.8328
707,190.602,15.9731
708,190.878,16.1297
709,191.137,16.2844
710,191.377,16.4338
711,191.609,16.5744
712,191.885,16.7306
713,192.131,16.8594
714,192.361,16.9697
715,192.592,17.0772
716,192.857,17.1981
717,193.106,17.3081
718,193.365,17.4191
719,193.628,17.5275
720,193.87,17.6269
721,194.157,17.7472
722,194.437,17.8634
723,194.721,17.9806
724,195.005,18.0966
725,195.284,18.2128
726,195.562,18.3309
727,195.881,18.4681
728,196.151,18.5844
729,196.452,18.7153
730,196.728,18.8337
731,197.048,18.9644
732,197.345,19.0747
733,197.642,19.1728
734,197.902,19.2509
735,198.194,19.3303
736,198.514,19.4056
737,198.764,19.4566
738,199.057,19.5081
739,199.335,19.5487
740,199.589,19.5791
741,199.871,19.6041
742,200.122,19.6194
743,200.388,19.6284
744,200.613,19.6297
745,200.883,19.6262
746,201.114,19.6194
747,201.366,19.6069
748,201.629,19.5881
749,201.886,19.5641
750,202.173,19.535
751,202.425,19.5172
752,202.7,19.5037
753,203.011,19.4906
754,203.312,19.4788
755,203.587,19.4662
756,203.863,19.4522
757,204.176,19.4359
758,204.494,19.4181
759,204.851,19.3981
760,205.204,19.3797
761,205.542,19.3634
762,205.867,19.3478
763,206.19,19.3328
764,206.555,19.3162
765,206.858,19.3037
766,207.21,19.2978
767,207.574,19.3013
768,207.9,19.31
769,208.21,19.3234
770,208.545,19.3447
771,208.874,19.3772
772,209.16,19.4147
773,209.448,19.4603
774,209.771,19.5212
775,210.021,19.5737
776,210.312,19.64
777,210.605,19.7137
778,210.87,19.7875
779,211.115,19.8616
780,211.347,19.9344
781,211.611,20.0181
782,211.895,20.1125
783,212.162,20.2062
784,212.402,20.2934
785,212.648,20.3869
786,212.942,20.5006
787,213.205,20.6059
788,213.512,20.7337
789,213.788,20.8525
790,214.063,20.975
791,214.336,21.0991
792,214.612,21.2191
793,214.935,21.3497
794,215.209,21.4513
795,215.524,21.5606
796,215.843,21.6659
797,216.13,21.7612
798,216.478,21.875
799,216.765,21.9659
800,217.078,22.0622
801,217.373,22.1503
802,217.643,22.235
803,217.969,22.3472
804,218.249,22.4534
805,218.515,22.5625
806,218.775,22.675
807,219.008,22.7856
808,219.242,22.9078
809,219.483,23.0422
810,219.72,23.1834
811,219.934,23.3188
812,220.141,23.4478
813,220.4,23.6081
814,220.603,23.7359
815,220.83,23.8825
816,221.053,24.0284
817,221.274,24.165
818,221.546,24.3212
819,221.773,24.4422
820,222.042,24.5744
821,222.3,24.6928
822,222.605,24.8222
823,222.88,24.9303
824,223.19,25.0441
825,223.496,25.1475
826,223.799,25.2406
827,224.093,25.3219
828,224.465,25.4141
829,224.761,25.4781
830,225.102,25.5425
831,225.429,25.5953
832,225.793,25.6428
833,226.128,25.6769
834,226.44,25.6994
835,226.768,25.7147
836,227.094,25.7209
837,227.407,25.7272
838,227.759,25.7322
839,228.038,25.7325
840,228.341,25.7288
841,228.643,25.7228
842,228.958,25.7225
843,229.231,25.7259
844,229.52,25.7316
845,229.789,25.7378
846,230.043,25.7409
847,230.325,25.7362
848,230.585,25.7228
849,230.847,25.6987
850,231.093,25.6687
851,231.325,25.6384
852,231.595,25.6094
853,231.863,25.5816
854,232.136,25.5522
855,232.409,25.5203
856,232.665,25.4909
857,232.925,25.4613
858,233.212,25.4275
859,233.518,25.3903
860,233.801,25.3553
861,234.11,25.3153
862,234.412,25.2709
863,234.726,25.2144
864,235.017,25.1512
865,235.35,25.0681
866,235.625,24.9922
867,235.947,24.9037
868,236.239,24.8306
869,236.551,24.7612
870,236.858,24.7025
871,237.154,24.6569
872,237.436,24.6241
873,237.755,24.5972
874,238.044,24.5806
875,238.289,24.5737
876,238.6,24.5734
877,238.828,24.58
878,239.112,24.5962
879,239.369,24.6184
880,239.616,24.6459
881,239.859,24.68
882,240.134,24.7262
883,240.368,24.7716
884,240.63,24.83
885,240.881,24.8925
886,241.119,24.9578
887,241.397,25.0359
888,241.642,25.1091
889,241.927,25.2016
890,242.2,25.2953
891,242.46,25.3912
892,242.731,25.4875
893,243.042,25.5912
894,243.357,25.6953
895,243.632,25.7856
896,243.928,25.8828
897,244.262,25.9881
898,244.568,26.0756
899,244.914,26.1644
900,245.249,26.2428
901,245.579,26.3147
902,245.899,26.3866
903,246.2,26.4541
904,246.543,26.5287
905,246.876,26.6
906,247.188,26.6656
907,247.499,26.7366
908,247.853,26.8284
909,248.129,26.9103
910,248.426,27.0091
911,248.694,27.1078
912,249.0,27.2322
913,249.226,27.3319
914,249.481,27.4531
915,249.728,27.5791
916,249.959,27.7031
917,250.202,27.8394
918,250.444,27.9837
919,250.641,28.1078
920,250.861,28.2522
921,251.069,28.3981
922,251.296,28.5678
923,251.491,28.7219
924,251.695,28.8934
925,251.914,29.0872
926,252.101,29.2622
927,252.314,29.4631
928,252.511,29.6475
929,252.726,29.8512
930,252.943,30.0647
931,253.156,30.2784
932,253.359,30.4797
933,253.611,30.7181
934,253.849,30.9412
935,254.081,31.1569
936,254.318,31.3778
937,254.544,31.5825
938,254.786,31.7956
939,255.03,32.0062
940,255.276,32.2134
941,255.512,32.4094
942,255.731,32.5875
943,255.973,32.7822
944,256.209,32.9688
945,256.444,33.1509
946,256.64,33.2994
947,256.864,33.4744
948,257.059,33.6356
949,257.262,33.81
950,257.457,33.9825
951,257.647,34.1541
952,257.851,34.3462
953,258.033,34.5316
954,258.21,34.7253
955,258.386,34.9269
956,258.551,35.1231
957,258.717,35.3341
958,258.874,35.5428
959,259.046,35.7834
960,259.206,36.0216
961,259.358,36.2603
962,259.512,36.5047
963,259.685,36.7897
964,259.842,37.0606
965,259.976,37.2997
966,260.146,37.6166
967,260.294,37.8869
968,260.476,38.1997
969,260.63,38.4512
970,260.819,38.7537
971,260.996,39.0297
972,261.201,39.3337
973,261.394,39.5987
974,261.607,39.8772
975,261.79,40.1019
976,261.996,40.3466
977,262.223,40.5969
978,262.457,40.8409
979,262.659,41.0372
980,262.884,41.2463
981,263.096,41.4331
982,263.326,41.6341
983,263.533,41.8184
984,263.734,41.9953
985,263.952,42.1838
986,264.155,42.3556
987,264.38,42.5422
988,264.586,42.7097
989,264.818,42.8944
990,265.017,43.0497
991,265.237,43.2194
992,265.484,43.3981
993,265.719,43.5562
994,265.978,43.7209
995,266.239,43.8784
996,266.496,44.0275
997,266.747,44.1675
998,267.052,44.3297
