,0,1
259,64.0344,8.22531
260,64.3312,8.18937
261,64.7028,8.14469
262,65.0512,8.10187
263,65.3291,8.06844
264,65.7091,8.02219
265,66.0234,7.98469
266,66.3262,7.94812
267,66.6434,7.90969
268,66.9303,7.87469
269,67.2378,7.83687
270,67.525,7.80219
271,67.7969,7.76906
272,68.0778,7.73531
273,68.3484,7.70281
274,68.6134,7.67094
275,68.8712,7.64
276,69.1278,7.61
277,69.3894,7.57875
278,69.6553,7.54688
279,69.9262,7.51437
280,70.1437,7.48844
281,70.4497,7.45219
282,70.7256,7.41906
283,71.0091,7.38437
284,71.2809,7.35125
285,71.5753,7.315
286,71.8337,7.28406
287,72.1859,7.24125
288,72.4741,7.20656
289,72.7903,7.16844
290,73.1156,7.12969
291,73.44,7.09062
292,73.7691,7.05125
293,74.0912,7.01219
294,74.4222,6.97281
295,74.7266,6.93563
296,75.0522,6.89625
297,75.3325,6.86281
298,75.6844,6.82031
299,75.9938,6.78281
300,76.2897,6.74719
301,76.5806,6.7125
302,76.8937,6.67469
303,77.1712,6.64156
304,77.4512,6.60781
305,77.6581,6.58281
306,77.9634,6.54594
307,78.2234,6.51406
308,78.4837,6.48281
309,78.7284,6.45344
310,78.9784,6.42312
311,79.2216,6.39344
312,79.4725,6.36344
313,79.7584,6.32937
314,79.9944,6.30094
315,80.2519,6.27
316,80.5147,6.23844
317,80.8041,6.20406
318,81.0622,6.17281
319,81.3547,6.13812
320,81.645,6.10281
321,81.9362,6.06781
322,82.2287,6.03219
323,82.5341,5.99531
324,82.8419,5.95812
325,83.1575,5.92062
326,83.4791,5.88188
327,83.7975,5.84437
328,84.1284,5.80406
329,84.4441,5.76625
330,84.7766,5.72594
331,85.1066,5.68625
332,85.3988,5.65094
333,85.7219,5.61188
334,86.0184,5.57625
335,86.3812,5.53281
336,86.6137,5.50437
337,86.9144,5.46812
338,87.1791,5.43719
339,87.4656,5.40281
340,87.7678,5.36625
