VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1644935145814	0.010625	0	-0.0364011	1	3.06099e-05	0.000569582	9.63307e-07	1	0	0	1	0	1187.27	0.366182	img_PhysXCar__0_1644935145813272800.png
PhysXCar	1644935145869	0.038125	0	-0.0365537	0.999999	3.07655e-05	0.00118554	2.41409e-06	1	0	0	1	0	1288.47	0.61466	img_PhysXCar__0_1644935145867877600.png
PhysXCar	1644935145916	0.07125	0	-0.0366985	0.999999	3.09355e-05	0.00155407	3.64884e-06	1	0	0	1	0	1381.88	0.817223	img_PhysXCar__0_1644935145914692700.png
PhysXCar	1644935145967	0.119375	0	-0.0368098	0.999998	3.11114e-05	0.00185805	5.10419e-06	1	0	0	1	0	1490.94	1.03379	img_PhysXCar__0_1644935145966381900.png
PhysXCar	1644935146013	0.170312	0	-0.0368748	0.999998	3.1245e-05	0.00204772	6.42523e-06	1	0	0	1	0	1589.2	1.21591	img_PhysXCar__0_1644935146012035700.png
PhysXCar	1644935146064	0.236875	0	-0.0369279	0.999998	3.13583e-05	0.00220084	7.98932e-06	1	0	0	1	0	1702.93	1.41579	img_PhysXCar__0_1644935146063615300.png
PhysXCar	1644935146115	0.313437	0	-0.0369668	0.999997	3.14305e-05	0.00230497	9.61319e-06	1	0	0	1	0	1817.35	1.60815	img_PhysXCar__0_1644935146114133500.png
PhysXCar	1644935146167	0.400937	0	-0.0369857	0.999997	3.14705e-05	0.00237578	1.13509e-05	1	0	0	1	0	1936.78	1.80185	img_PhysXCar__0_1644935146166629500.png
PhysXCar	1644935146213	0.485937	0	-0.0369979	0.999997	3.14788e-05	0.00241613	1.29345e-05	1	0	0	1	0	2040.65	1.96601	img_PhysXCar__0_1644935146212073900.png
PhysXCar	1644935146266	0.5925	0	-0.0370054	0.999997	3.14626e-05	0.0024445	1.48226e-05	1	0	0	1	0	2162.54	2.15441	img_PhysXCar__0_1644935146265336600.png
PhysXCar	1644935146317	0.705938	0	-0.036979	0.999997	3.14292e-05	0.00245857	1.6745e-05	1	0	0	1	0	2281.24	2.33445	img_PhysXCar__0_1644935146316002500.png
PhysXCar	1644935146364	0.821562	0	-0.0369997	0.999997	3.13924e-05	0.00246316	1.84029e-05	1	0	0	1	0	2391.62	2.49975	img_PhysXCar__0_1644935146363397800.png
PhysXCar	1644935146416	0.954375	0	-0.0370243	0.999997	3.13381e-05	0.00246292	2.04773e-05	1	0	0	1	0	2510.66	2.67621	img_PhysXCar__0_1644935146414770200.png
PhysXCar	1644935146467	1.09656	0	-0.0370234	0.999997	3.28805e-05	0.00245696	1.42446e-05	1	-0.5	0	1	0	2631.76	2.85363	img_PhysXCar__0_1644935146466570500.png
PhysXCar	1644935146515	1.23281	-0.001875	-0.0370135	0.999997	0.00017525	0.0024422	-0.000902432	1	-0.5	0	1	0	2741.67	3.00629	img_PhysXCar__0_1644935146513560000.png
PhysXCar	1644935146567	1.395	-0.0103125	-0.0370052	0.999987	0.000625973	0.00240122	-0.00443056	1	-0.5	0	1	0	2865.34	3.16822	img_PhysXCar__0_1644935146566625800.png
PhysXCar	1644935146615	1.54719	-0.025	-0.0369872	0.999946	0.00122732	0.00234044	-0.0101011	1	-0.5	0	1	0	2975.85	3.30551	img_PhysXCar__0_1644935146614058100.png
PhysXCar	1644935146667	1.72438	-0.0503125	-0.0369781	0.999808	0.00204642	0.00224216	-0.0193336	1	-0.5	0	1	0	3100.03	3.45527	img_PhysXCar__0_1644935146666635300.png
PhysXCar	1644935146715	1.89062	-0.0803125	-0.036959	0.999556	0.00275496	0.00216093	-0.0295863	1	0	0	1	0	3210.74	3.61077	img_PhysXCar__0_1644935146714249600.png
PhysXCar	1644935146765	2.06844	-0.112187	-0.0369576	0.999241	0.00300292	0.00215408	-0.0387813	0	0	0	1	0	3292.62	3.78786	img_PhysXCar__0_1644935146763843300.png
PhysXCar	1644935146820	2.28187	-0.140625	-0.0369572	0.999029	0.00241924	0.00218019	-0.0439262	0	0	0	1	0	3116.27	3.96127	img_PhysXCar__0_1644935146819531300.png
PhysXCar	1644935146868	2.46937	-0.15875	-0.0369611	0.99899	0.00164217	0.00218387	-0.0448471	0	0	0	1	0	2783.85	4.09311	img_PhysXCar__0_1644935146866818200.png
PhysXCar	1644935146916	2.67094	-0.177188	-0.0369321	0.998983	0.000995709	0.00213713	-0.0450345	1	0	0	1	0	2522.29	4.20435	img_PhysXCar__0_1644935146915034600.png
PhysXCar	1644935146965	2.87687	-0.19625	-0.0368964	0.998982	0.000542622	0.00203367	-0.045071	1	0	0	1	0	2417.85	4.29551	img_PhysXCar__0_1644935146964318100.png
PhysXCar	1644935147018	3.10687	-0.216875	-0.0368698	0.998982	0.00022171	0.00189529	-0.0450794	1	0	0	1	0	2458.07	4.38712	img_PhysXCar__0_1644935147016910100.png
PhysXCar	1644935147067	3.32156	-0.235937	-0.0368243	0.998982	4.42205e-05	0.00178331	-0.0450815	1	0	0	1	0	2604.56	4.47528	img_PhysXCar__0_1644935147065843700.png
PhysXCar	1644935147114	3.53688	-0.255625	-0.0368029	0.998982	-5.37764e-05	0.00170885	-0.0450822	1	0	0	1	0	2753.33	4.57001	img_PhysXCar__0_1644935147113733500.png
PhysXCar	1644935147168	3.78625	-0.279062	-0.0367962	0.998962	-2.95175e-05	0.00165715	-0.0455246	1	-0.5	0	1	0	2916.04	4.68114	img_PhysXCar__0_1644935147167645200.png
PhysXCar	1644935147216	4.00719	-0.305625	-0.0367879	0.998844	0.000316901	0.00160585	-0.0480461	1	-0.5	0	1	0	3055.19	4.77506	img_PhysXCar__0_1644935147214805300.png
PhysXCar	1644935147264	4.23625	-0.340625	-0.0367717	0.998573	0.000966995	0.00153182	-0.053379	1	-0.5	0	1	0	3195.73	4.86846	img_PhysXCar__0_1644935147263694700.png
PhysXCar	1644935147319	4.50219	-0.3875	-0.0367788	0.998124	0.00168537	0.0014787	-0.0611857	1	0	0	1	0	3347.35	5.00334	img_PhysXCar__0_1644935147318336900.png
PhysXCar	1644935147367	4.74406	-0.42375	-0.0369163	0.997919	0.00159376	0.00151376	-0.0644439	1	0	0	1	0	3480.44	5.12152	img_PhysXCar__0_1644935147366532700.png
PhysXCar	1644935147414	4.985	-0.45625	-0.0369479	0.997871	0.00123408	0.00157377	-0.0651838	1	0	0	1	0	3603.75	5.24154	img_PhysXCar__0_1644935147413604500.png
PhysXCar	1644935147468	5.26687	-0.493437	-0.0369482	0.99786	0.000879014	0.0016439	-0.0653624	1	0	0	1	0	3742.92	5.38255	img_PhysXCar__0_1644935147467163400.png
PhysXCar	1644935147516	5.52875	-0.528125	-0.0369452	0.997858	0.000639105	0.00170021	-0.0653947	1	0	0	1	0	3866.65	5.51196	img_PhysXCar__0_1644935147515497000.png
PhysXCar	1644935147565	5.79594	-0.563437	-0.0369437	0.997857	0.000464568	0.00174916	-0.0654016	1	0	0	1	0	3987.52	5.64181	img_PhysXCar__0_1644935147563974500.png
PhysXCar	1644935147618	6.09844	-0.60375	-0.0369432	0.997852	0.000346192	0.00179423	-0.0654891	1	-0.5	0	1	0	4119.74	5.78595	img_PhysXCar__0_1644935147617299600.png
