VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1644935383906	0.205	0	-0.0368855	0.999998	3.13106e-05	0.00214547	7.25255e-06	1	0	0	1	0	1657.61	1.34548	img_PhysXCar__0_1644935383905339400.png
PhysXCar	1644935383960	0.287187	0	-0.0368819	0.999997	3.14136e-05	0.0022794	9.05533e-06	1	0	0	1	0	1778.87	1.55155	img_PhysXCar__0_1644935383959548100.png
PhysXCar	1644935384007	0.361875	0	-0.0369343	0.999997	3.14514e-05	0.00235098	1.05731e-05	1	0	0	1	0	1884.67	1.72445	img_PhysXCar__0_1644935384005837800.png
PhysXCar	1644935384059	0.457188	0	-0.0369674	0.999997	3.14728e-05	0.00240505	1.23821e-05	1	0	0	1	0	2005.28	1.91613	img_PhysXCar__0_1644935384058643700.png
PhysXCar	1644935384111	0.559375	0	-0.0369929	0.999997	3.14671e-05	0.00243705	1.42255e-05	1	0	0	1	0	2124.43	2.10101	img_PhysXCar__0_1644935384110724800.png
PhysXCar	1644935384158	0.660625	0	-0.036993	0.999997	3.14399e-05	0.00245333	1.59545e-05	1	0	0	1	0	2232.1	2.26511	img_PhysXCar__0_1644935384157636800.png
PhysXCar	1644935384209	0.781563	0	-0.0370071	0.999997	3.14038e-05	0.00246089	1.7725e-05	1	0	0	1	0	2352.02	2.44529	img_PhysXCar__0_1644935384208449800.png
PhysXCar	1644935384260	0.91	0	-0.037018	0.999997	3.13674e-05	0.00246244	1.92936e-05	1	0	0	1	0	2470.63	2.62139	img_PhysXCar__0_1644935384259302200.png
PhysXCar	1644935384306	1.03344	0	-0.037009	0.999997	3.13089e-05	0.00245911	2.16426e-05	1	0	0	1	0	2577.93	2.7792	img_PhysXCar__0_1644935384305706200.png
PhysXCar	1644935384358	1.18281	0	-0.0370113	0.999997	3.12424e-05	0.00245082	2.41695e-05	1	0	0	1	0	2699.06	2.95606	img_PhysXCar__0_1644935384357658300.png
PhysXCar	1644935384411	1.34094	0	-0.037011	0.999997	3.11763e-05	0.00244087	2.64977e-05	1	0	0	1	0	2820.65	3.13249	img_PhysXCar__0_1644935384409866600.png
PhysXCar	1644935384456	1.48719	0	-0.0370077	0.999997	3.11171e-05	0.00243097	2.86054e-05	1	0	0	1	0	2926.16	3.28497	img_PhysXCar__0_1644935384455794900.png
PhysXCar	1644935384507	1.65781	0	-0.0370138	0.999997	3.10503e-05	0.00241947	3.10185e-05	1	0	0	1	0	3043.31	3.45374	img_PhysXCar__0_1644935384506643700.png
PhysXCar	1644935384559	1.84156	0	-0.0370072	0.999997	3.0984e-05	0.00240731	3.35645e-05	1	0	0	1	0	3163.87	3.62684	img_PhysXCar__0_1644935384558811300.png
PhysXCar	1644935384611	2.03219	0	-0.0370055	0.999997	3.0923e-05	0.00239515	3.61722e-05	1	0	0	1	0	3281.91	3.79613	img_PhysXCar__0_1644935384610319100.png
PhysXCar	1644935384657	2.20781	0	-0.0370007	0.999997	3.08652e-05	0.00238466	3.85346e-05	1	0	0	1	0	3387.07	3.94666	img_PhysXCar__0_1644935384656912400.png
PhysXCar	1644935384709	2.41937	0	-0.0369955	0.999997	3.08009e-05	0.00237274	4.13482e-05	1	0	0	1	0	3505.02	4.1156	img_PhysXCar__0_1644935384708171100.png
PhysXCar	1644935384760	2.63	0	-0.0370032	0.999997	3.07396e-05	0.00236195	4.41053e-05	1	0	0	1	0	3619.17	4.27909	img_PhysXCar__0_1644935384759075400.png
PhysXCar	1644935384810	2.85125	0	-0.0370006	0.999997	3.06712e-05	0.00235152	4.69644e-05	1	0	0	1	0	3733.09	4.44235	img_PhysXCar__0_1644935384809333700.png
PhysXCar	1644935384856	3.05656	0	-0.0369872	0.999997	3.06038e-05	0.00234246	4.95954e-05	1	0	0	1	0	3835.54	4.58923	img_PhysXCar__0_1644935384855489600.png
PhysXCar	1644935384908	3.29625	0	-0.0369886	0.999997	3.05431e-05	0.0023337	5.22924e-05	1	0	0	1	0	3950.54	4.75427	img_PhysXCar__0_1644935384907148200.png
PhysXCar	1644935384958	3.54187	0	-0.0369909	0.999997	3.04675e-05	0.00232357	5.57099e-05	1	0	0	1	0	4063.37	4.91642	img_PhysXCar__0_1644935384957903000.png
PhysXCar	1644935385009	3.79344	0	-0.0370441	0.999997	3.04059e-05	0.00231594	5.84669e-05	1	0	0	1	0	4174.39	5.0771	img_PhysXCar__0_1644935385008128700.png
PhysXCar	1644935385059	4.05281	0	-0.0371169	0.999997	3.03406e-05	0.00230837	6.16459e-05	1	0	0	1	0	4285.05	5.23751	img_PhysXCar__0_1644935385058976300.png
PhysXCar	1644935385109	4.3175	0	-0.0371117	0.999997	3.02773e-05	0.00230163	6.48386e-05	1	0	0	1	0	4393.09	5.3946	img_PhysXCar__0_1644935385108612600.png
PhysXCar	1644935385160	4.59812	0	-0.0370972	0.999997	3.01995e-05	0.00229502	6.81636e-05	1	0	0	1	0	4504.76	5.55729	img_PhysXCar__0_1644935385160012300.png
PhysXCar	1644935385206	4.85156	0	-0.0370851	0.999997	3.01305e-05	0.0022884	7.15874e-05	1	0	0	1	0	4601.9	5.69907	img_PhysXCar__0_1644935385205052200.png
PhysXCar	1644935385257	5.14531	0	-0.0370736	0.999997	3.006e-05	0.00228268	7.46395e-05	0	0	0	1	0	4690.87	5.86007	img_PhysXCar__0_1644935385256526500.png
PhysXCar	1644935385309	5.45312	0	-0.0370628	0.999997	2.99737e-05	0.00227159	7.86453e-05	0	0	0	1	0	4510.26	6.01728	img_PhysXCar__0_1644935385308294500.png
